fraudulent,charge_time,amount,card_country,card_use_24h
True,2015-12-25T13:31:43Z,3105,US,0
True,2015-12-25T13:30:55Z,20343,US,1
True,2015-12-25T13:27:32Z,2564,US,4
True,2015-12-25T13:26:14Z,20103,GB,0
True,2015-12-25T13:25:20Z,409,US,0
True,2015-12-25T13:25:06Z,2522,US,3
True,2015-12-25T13:23:04Z,830,US,0
True,2015-12-25T13:21:03Z,23324,US,0
True,2015-12-25T13:19:33Z,2915,US,2
True,2015-12-25T13:19:26Z,1568,US,2
True,2015-12-25T13:17:39Z,1593,US,6
True,2015-12-25T13:17:14Z,8762,AU,17
True,2015-12-25T13:17:02Z,1780,US,0
True,2015-12-25T13:15:59Z,795,US,0
True,2015-12-25T13:14:12Z,99572,US,2
True,2015-12-25T13:14:05Z,1325,US,7
True,2015-12-25T13:14:03Z,6319,AU,15
True,2015-12-25T13:10:25Z,2335,US,2
True,2015-12-25T13:07:15Z,2188,US,0
True,2015-12-25T13:06:11Z,10142,US,1
True,2015-12-25T13:05:25Z,1397,US,7
True,2015-12-25T13:02:22Z,22139,US,2
True,2015-12-25T13:01:47Z,7405,US,1
True,2015-12-25T13:01:44Z,6464,US,1
True,2015-12-25T13:01:35Z,10436,US,0
True,2015-12-25T13:01:32Z,10072,US,0
True,2015-12-25T13:01:30Z,1653,US,3
True,2015-12-25T13:00:48Z,4814,US,1
True,2015-12-25T13:00:11Z,6681,US,1
True,2015-12-25T12:59:52Z,17656,US,1
True,2015-12-25T12:57:02Z,25439,US,0
True,2015-12-25T12:56:17Z,99466,US,1
True,2015-12-25T12:55:50Z,17302,US,1
True,2015-12-25T12:55:08Z,13257,US,0
True,2015-12-25T12:54:48Z,511,US,0
True,2015-12-25T12:54:34Z,1996,US,10
True,2015-12-25T12:54:31Z,2582,US,2
True,2015-12-25T12:53:36Z,11577,US,0
True,2015-12-25T12:53:17Z,28402,AU,1
True,2015-12-25T12:52:58Z,3389,US,1
True,2015-12-25T12:52:54Z,3263,US,2
True,2015-12-25T12:52:11Z,6220,US,5
True,2015-12-25T12:51:47Z,11135,US,0
True,2015-12-25T12:51:21Z,2878,US,1
True,2015-12-25T12:50:45Z,6499,US,3
True,2015-12-25T12:48:40Z,16030,US,1
True,2015-12-25T12:47:49Z,12237,US,1
True,2015-12-25T12:47:46Z,7711,AU,5
True,2015-12-25T12:47:00Z,14489,US,1
True,2015-12-25T12:46:48Z,8339,US,1
True,2015-12-25T12:46:29Z,16543,US,1
True,2015-12-25T12:46:21Z,14741,US,1
True,2015-12-25T12:45:38Z,2902,US,5
True,2015-12-25T12:45:33Z,1439,US,0
True,2015-12-25T12:43:23Z,11088,US,1
True,2015-12-25T12:40:32Z,3162,US,0
True,2015-12-25T12:39:04Z,3527,US,1
True,2015-12-25T12:37:42Z,245712,GB,0
True,2015-12-25T12:37:40Z,1834,US,7
True,2015-12-25T12:35:43Z,2755,US,1
True,2015-12-25T12:35:28Z,6189,US,1
True,2015-12-25T12:35:12Z,8504,AU,3
True,2015-12-25T12:33:59Z,444,US,5
True,2015-12-25T12:31:50Z,12565,US,0
True,2015-12-25T12:29:04Z,3988,US,1
True,2015-12-25T12:25:16Z,27996,US,1
True,2015-12-25T12:24:57Z,2413,US,6
True,2015-12-25T12:24:05Z,51011,US,1
True,2015-12-25T12:24:02Z,4086,US,1
True,2015-12-25T12:23:53Z,3222,US,1
True,2015-12-25T12:23:38Z,2793,US,1
True,2015-12-25T12:23:08Z,1503,US,0
True,2015-12-25T12:22:55Z,1962,GB,2
True,2015-12-25T12:22:05Z,5099,US,1
True,2015-12-25T12:17:03Z,4391,US,2
True,2015-12-25T12:16:24Z,5837,US,1
True,2015-12-25T12:15:55Z,28826,AU,0
True,2015-12-25T12:12:48Z,4494,US,14
True,2015-12-25T12:11:59Z,18526,US,1
True,2015-12-25T12:11:07Z,338,US,23
True,2015-12-25T12:09:26Z,2908,US,3
True,2015-12-25T12:08:52Z,9547,US,2
True,2015-12-25T12:08:19Z,10545,US,6
True,2015-12-25T12:06:02Z,1792,US,1
True,2015-12-25T12:04:48Z,2789,US,0
True,2015-12-25T12:02:08Z,20983,US,0
True,2015-12-25T12:01:37Z,6623,AU,7
True,2015-12-25T12:00:48Z,9444,AU,6
True,2015-12-25T11:59:38Z,9875,AU,5
True,2015-12-25T11:57:46Z,19566,AU,4
True,2015-12-25T11:56:41Z,20078,US,2
True,2015-12-25T11:56:38Z,19684,AU,3
True,2015-12-25T11:55:44Z,2696,US,2
True,2015-12-25T11:55:40Z,10066,AU,2
True,2015-12-25T11:55:27Z,95327,US,1
True,2015-12-25T11:55:10Z,1927,US,5
True,2015-12-25T11:50:44Z,2950,US,3
True,2015-12-25T11:49:22Z,871,US,0
True,2015-12-25T11:48:21Z,11869,US,0
True,2015-12-25T11:47:39Z,3126,US,2
True,2015-12-25T11:47:36Z,574,US,5
True,2015-12-25T11:46:54Z,5666,US,2
True,2015-12-25T11:46:34Z,2478,US,14
True,2015-12-25T11:43:43Z,1188,US,2
True,2015-12-25T11:41:23Z,2118,US,11
True,2015-12-25T11:40:44Z,851,US,4
True,2015-12-25T11:39:07Z,705,US,4
True,2015-12-25T11:37:36Z,1934,US,0
True,2015-12-25T11:37:15Z,216,US,2
True,2015-12-25T11:35:16Z,2988,US,0
True,2015-12-25T11:34:22Z,1139,US,1
True,2015-12-25T11:30:47Z,2575,US,48
True,2015-12-25T11:30:37Z,2928,US,47
True,2015-12-25T11:30:23Z,2914,US,46
True,2015-12-25T11:29:47Z,4929,US,0
True,2015-12-25T11:29:25Z,837,US,1
True,2015-12-25T11:28:23Z,894,US,2
True,2015-12-25T11:28:07Z,2467,US,45
True,2015-12-25T11:27:59Z,2165,US,44
True,2015-12-25T11:27:09Z,2437,US,43
True,2015-12-25T11:26:21Z,2140,US,42
True,2015-12-25T11:25:30Z,2545,US,2
True,2015-12-25T11:24:30Z,2338,US,41
True,2015-12-25T11:24:02Z,2425,US,40
True,2015-12-25T11:23:39Z,3093,US,0
True,2015-12-25T11:23:16Z,1730,US,6
True,2015-12-25T11:23:13Z,2765,US,39
True,2015-12-25T11:23:02Z,2344,US,38
True,2015-12-25T11:22:35Z,1457,US,0
True,2015-12-25T11:22:29Z,2200,US,37
True,2015-12-25T11:22:04Z,2507,US,0
True,2015-12-25T11:21:30Z,2768,US,36
True,2015-12-25T11:21:13Z,2243,US,35
True,2015-12-25T11:21:09Z,8754,US,0
True,2015-12-25T11:19:52Z,1641,US,0
True,2015-12-25T11:19:47Z,5155,US,33
True,2015-12-25T11:19:24Z,2644,US,32
True,2015-12-25T11:18:10Z,1609,US,0
True,2015-12-25T11:16:25Z,1035,US,1
True,2015-12-25T11:13:03Z,21095,US,2
True,2015-12-25T11:12:16Z,14247,US,0
True,2015-12-25T11:07:28Z,1862,GB,1
True,2015-12-25T11:04:39Z,796,US,6
True,2015-12-25T11:03:29Z,48781,US,0
True,2015-12-25T11:01:16Z,749,US,1
True,2015-12-25T11:01:10Z,17221,US,0
True,2015-12-25T11:00:53Z,1018,US,3
True,2015-12-25T11:00:05Z,2267,US,4
True,2015-12-25T10:58:20Z,20767,US,2
True,2015-12-25T10:58:14Z,415,US,5
True,2015-12-25T10:56:25Z,6994,US,1
True,2015-12-25T10:54:50Z,1581,US,0
True,2015-12-25T10:48:40Z,6421,US,1
True,2015-12-25T10:46:12Z,1588,US,0
True,2015-12-25T10:44:18Z,2150,US,4
True,2015-12-25T10:43:31Z,5917,US,0
True,2015-12-25T10:40:15Z,920,US,5
True,2015-12-25T10:40:12Z,777,US,2
True,2015-12-25T10:37:14Z,39815,US,3
True,2015-12-25T10:36:42Z,5584,GB,0
True,2015-12-25T10:35:27Z,755,US,6
True,2015-12-25T10:35:24Z,23012,US,0
True,2015-12-25T10:34:51Z,5287,US,0
True,2015-12-25T10:34:39Z,385,US,4
True,2015-12-25T10:31:29Z,7165,US,0
True,2015-12-25T10:26:41Z,293,US,0
True,2015-12-25T10:24:53Z,94805,US,1
True,2015-12-25T10:21:13Z,931,US,0
True,2015-12-25T10:19:48Z,5582,US,0
True,2015-12-25T10:17:52Z,6688,US,0
True,2015-12-25T10:17:22Z,1679,US,13
True,2015-12-25T10:15:10Z,1894,US,0
True,2015-12-25T10:12:55Z,2765,US,6
True,2015-12-25T10:11:44Z,24745,US,0
True,2015-12-25T10:10:16Z,3644,US,4
True,2015-12-25T10:09:21Z,5137,US,1
True,2015-12-25T10:09:15Z,4472,US,0
True,2015-12-25T10:08:55Z,872,US,6
True,2015-12-25T10:07:10Z,22778,US,0
True,2015-12-25T10:03:38Z,5935,US,2
True,2015-12-25T10:03:24Z,5304,US,0
True,2015-12-25T10:03:22Z,24755,US,0
True,2015-12-25T10:03:08Z,1115,US,0
True,2015-12-25T10:01:08Z,84,US,6
True,2015-12-25T10:00:55Z,4298,US,5
True,2015-12-25T09:59:03Z,2495,US,0
True,2015-12-25T09:56:46Z,2384,US,0
True,2015-12-25T09:55:42Z,5454,US,6
True,2015-12-25T09:55:15Z,4872,US,1
True,2015-12-25T09:53:58Z,21979,US,0
True,2015-12-25T09:53:11Z,1449,US,0
True,2015-12-25T09:53:00Z,2348,US,4
True,2015-12-25T09:52:45Z,50169,US,2
True,2015-12-25T09:52:34Z,2928,US,3
True,2015-12-25T09:52:08Z,405,US,5
True,2015-12-25T09:51:54Z,1433,US,4
True,2015-12-25T09:48:12Z,1501,US,6
True,2015-12-25T09:47:51Z,930,US,0
True,2015-12-25T09:46:53Z,1248,US,2
True,2015-12-25T09:46:33Z,5596,US,0
True,2015-12-25T09:46:31Z,618,US,1
True,2015-12-25T09:46:24Z,2043,US,7
True,2015-12-25T09:43:31Z,965,US,0
True,2015-12-25T09:42:08Z,16508,US,0
True,2015-12-25T09:40:52Z,23718,US,0
True,2015-12-25T09:40:25Z,3567,US,2
True,2015-12-25T09:37:36Z,3071,US,5
True,2015-12-25T09:37:18Z,2473,US,4
True,2015-12-25T09:36:53Z,10160,US,2
True,2015-12-25T09:36:38Z,1752,US,1
True,2015-12-25T09:33:25Z,4209,US,10
True,2015-12-25T09:31:59Z,894,US,5
True,2015-12-25T09:30:12Z,2183,US,0
True,2015-12-25T09:30:08Z,37955,US,3
True,2015-12-25T09:29:09Z,10823,US,2
True,2015-12-25T09:28:53Z,3002,US,0
True,2015-12-25T09:28:17Z,5155,US,1
True,2015-12-25T09:27:50Z,1505,US,6
True,2015-12-25T09:27:13Z,1505,US,7
True,2015-12-25T09:25:55Z,5962,US,0
True,2015-12-25T09:18:07Z,991,US,6
True,2015-12-25T09:16:40Z,2155,US,21
True,2015-12-25T09:15:13Z,1888,AU,0
True,2015-12-25T09:14:46Z,29890,US,0
True,2015-12-25T09:14:43Z,4473,US,2
True,2015-12-25T09:13:46Z,965,US,5
True,2015-12-25T09:11:41Z,551,US,3
True,2015-12-25T09:11:33Z,3758,US,4
True,2015-12-25T09:05:41Z,2467,US,3
True,2015-12-25T09:04:02Z,2201,US,2
True,2015-12-25T09:02:22Z,745,US,2
True,2015-12-25T08:59:23Z,19293,US,1
True,2015-12-25T08:58:56Z,7716,US,0
True,2015-12-25T08:55:54Z,1211,US,4
True,2015-12-25T08:55:33Z,19146,US,1
True,2015-12-25T08:55:28Z,5401,US,0
True,2015-12-25T08:53:47Z,10421,US,3
True,2015-12-25T08:53:42Z,982,US,10
True,2015-12-25T08:52:10Z,14098,US,0
True,2015-12-25T08:50:07Z,972,US,7
True,2015-12-25T08:48:01Z,18744,US,0
True,2015-12-25T08:45:33Z,3152,AU,4
True,2015-12-25T08:45:05Z,2549,US,1
True,2015-12-25T08:40:31Z,2481,US,4
True,2015-12-25T08:40:23Z,693,US,8
True,2015-12-25T08:40:11Z,3195,US,0
True,2015-12-25T08:40:07Z,413,US,5
True,2015-12-25T08:37:07Z,4100,US,5
True,2015-12-25T08:37:06Z,3727,US,4
True,2015-12-25T08:36:16Z,1711,US,20
True,2015-12-25T08:36:05Z,999,US,2
True,2015-12-25T08:34:15Z,1409,US,13
True,2015-12-25T08:32:32Z,13088,US,2
True,2015-12-25T08:31:35Z,3244,US,17
True,2015-12-25T08:31:16Z,35453,US,0
True,2015-12-25T08:31:11Z,4189,US,14
True,2015-12-25T08:30:53Z,3282,US,11
True,2015-12-25T08:30:39Z,1206,US,6
True,2015-12-25T08:30:28Z,686,US,4
True,2015-12-25T08:30:27Z,4353,US,8
True,2015-12-25T08:30:03Z,3165,US,5
True,2015-12-25T08:29:59Z,3329,US,0
True,2015-12-25T08:29:54Z,3317,US,1
True,2015-12-25T08:29:44Z,3864,US,2
True,2015-12-25T08:29:41Z,5227,US,17
True,2015-12-25T08:29:33Z,4376,US,14
True,2015-12-25T08:28:40Z,5212,US,15
True,2015-12-25T08:27:48Z,591,US,2
True,2015-12-25T08:27:45Z,2220,US,9
True,2015-12-25T08:27:42Z,4043,US,13
True,2015-12-25T08:27:14Z,7927,US,0
True,2015-12-25T08:26:45Z,9215,US,2
True,2015-12-25T08:25:11Z,672,US,9
True,2015-12-25T08:25:10Z,1230,US,21
True,2015-12-25T08:24:23Z,5407,US,3
True,2015-12-25T08:23:49Z,65480,AU,2
True,2015-12-25T08:22:52Z,3742,US,9
True,2015-12-25T08:21:37Z,1512,US,5
True,2015-12-25T08:20:44Z,1863,US,3
True,2015-12-25T08:18:51Z,8899,US,33
True,2015-12-25T08:18:19Z,145133,US,1
True,2015-12-25T08:17:15Z,2847,US,0
True,2015-12-25T08:15:34Z,927,US,3
True,2015-12-25T08:15:02Z,1424,US,0
True,2015-12-25T08:14:21Z,3711,US,11
True,2015-12-25T08:13:37Z,4892,US,9
True,2015-12-25T08:12:26Z,5022,US,3
True,2015-12-25T08:10:29Z,692,US,1
True,2015-12-25T08:10:22Z,2958,US,7
True,2015-12-25T08:10:21Z,3275,US,7
True,2015-12-25T08:10:20Z,3581,US,7
True,2015-12-25T08:08:15Z,784,US,3
True,2015-12-25T08:07:16Z,30449,US,0
True,2015-12-25T08:07:15Z,8388,US,1
True,2015-12-25T08:06:56Z,3469,US,0
True,2015-12-25T08:06:44Z,6291,US,4
True,2015-12-25T08:06:20Z,738,US,7
True,2015-12-25T08:06:08Z,3116,US,0
True,2015-12-25T08:05:39Z,3166,US,0
True,2015-12-25T08:04:12Z,4034,US,3
True,2015-12-25T08:03:36Z,181,US,52
True,2015-12-25T08:02:41Z,2386,US,14
True,2015-12-25T08:01:49Z,11791,AU,0
True,2015-12-25T08:01:13Z,1340,US,2
True,2015-12-25T07:59:03Z,4153,US,3
True,2015-12-25T07:56:39Z,4553,US,7
True,2015-12-25T07:56:23Z,4910,US,5
True,2015-12-25T07:56:15Z,5286,US,8
True,2015-12-25T07:55:56Z,3956,US,3
True,2015-12-25T07:55:40Z,584,US,3
True,2015-12-25T07:55:35Z,1054,US,3
True,2015-12-25T07:55:13Z,11780,US,10
True,2015-12-25T07:55:08Z,4699,US,15
True,2015-12-25T07:54:45Z,27103,AU,0
True,2015-12-25T07:54:37Z,2330,US,2
True,2015-12-25T07:53:59Z,4248,US,3
True,2015-12-25T07:53:20Z,3793,US,3
True,2015-12-25T07:52:57Z,1427,US,9
True,2015-12-25T07:52:41Z,2034,US,5
True,2015-12-25T07:51:32Z,3722,US,0
True,2015-12-25T07:50:13Z,538,US,6
True,2015-12-25T07:49:56Z,24503,US,0
True,2015-12-25T07:48:23Z,923,US,4
True,2015-12-25T07:47:54Z,1421,US,3
True,2015-12-25T07:47:34Z,807,US,20
True,2015-12-25T07:46:28Z,2000,US,8
True,2015-12-25T07:45:19Z,3211,US,3
True,2015-12-25T07:45:14Z,4763,US,2
True,2015-12-25T07:44:46Z,1980,US,2
True,2015-12-25T07:43:35Z,22331,US,6
True,2015-12-25T07:43:35Z,1240,US,1
True,2015-12-25T07:42:39Z,5372,US,7
True,2015-12-25T07:42:18Z,753,US,0
True,2015-12-25T07:42:12Z,787,US,15
True,2015-12-25T07:42:08Z,69957,US,7
True,2015-12-25T07:41:18Z,1475,US,2
True,2015-12-25T07:38:01Z,-110,US,2
True,2015-12-25T07:36:34Z,4905,US,0
True,2015-12-25T07:36:00Z,428,US,2
True,2015-12-25T07:35:18Z,16989,US,0
True,2015-12-25T07:35:05Z,2268,US,2
True,2015-12-25T07:34:48Z,8813,US,2
True,2015-12-25T07:34:14Z,2304,US,0
True,2015-12-25T07:33:47Z,173,US,2
True,2015-12-25T07:33:41Z,2774,US,4
True,2015-12-25T07:33:21Z,1073,US,0
True,2015-12-25T07:31:41Z,3396,US,9
True,2015-12-25T07:31:32Z,5176,US,2
True,2015-12-25T07:31:22Z,737,US,2
True,2015-12-25T07:31:08Z,391,US,4
True,2015-12-25T07:31:07Z,3908,US,0
True,2015-12-25T07:30:55Z,4790,US,1
True,2015-12-25T07:30:12Z,5112,US,5
True,2015-12-25T07:30:12Z,5944,US,3
True,2015-12-25T07:30:06Z,1821,US,2
True,2015-12-25T07:28:59Z,4855,US,3
True,2015-12-25T07:26:49Z,377,US,1
True,2015-12-25T07:25:06Z,5500,US,1
True,2015-12-25T07:23:42Z,5503,US,0
True,2015-12-25T07:22:24Z,432,US,1
True,2015-12-25T07:21:12Z,590,US,0
True,2015-12-25T07:19:00Z,1025,US,0
True,2015-12-25T07:16:30Z,1235,US,0
True,2015-12-25T07:15:27Z,4969,US,3
True,2015-12-25T07:15:10Z,1944,US,18
True,2015-12-25T07:15:06Z,2669,US,0
True,2015-12-25T07:12:46Z,4347,US,4
True,2015-12-25T07:12:24Z,4299,US,5
True,2015-12-25T07:12:14Z,3321,US,2
True,2015-12-25T07:11:24Z,965,US,0
True,2015-12-25T07:11:12Z,5641,US,2
True,2015-12-25T07:10:33Z,6581,US,3
True,2015-12-25T07:10:32Z,7084,US,2
True,2015-12-25T07:09:22Z,610,US,0
True,2015-12-25T07:08:34Z,3309,US,2
True,2015-12-25T07:07:41Z,32592,US,3
True,2015-12-25T07:06:23Z,8679,US,0
True,2015-12-25T07:05:54Z,1318,US,22
True,2015-12-25T07:05:34Z,4688,US,3
True,2015-12-25T07:03:49Z,1952,US,1
True,2015-12-25T07:02:29Z,5303,US,3
True,2015-12-25T07:02:16Z,4319,US,1
True,2015-12-25T07:02:09Z,3372,US,3
True,2015-12-25T07:01:37Z,1693,US,19
True,2015-12-25T07:01:33Z,2829,US,5
True,2015-12-25T07:01:15Z,3108,US,6
True,2015-12-25T07:00:42Z,3111,US,3
True,2015-12-25T07:00:33Z,1313,US,0
True,2015-12-25T07:00:07Z,1371,US,0
True,2015-12-25T07:00:05Z,70389,US,4
True,2015-12-25T06:57:59Z,3737,US,30
True,2015-12-25T06:57:28Z,1221,US,0
True,2015-12-25T06:57:28Z,3604,US,27
True,2015-12-25T06:57:14Z,3243,US,24
True,2015-12-25T06:56:57Z,42499,US,2
True,2015-12-25T06:56:46Z,726,US,6
True,2015-12-25T06:56:38Z,1956,US,1
True,2015-12-25T06:56:33Z,3549,US,21
True,2015-12-25T06:56:22Z,3238,US,18
True,2015-12-25T06:56:21Z,1220,US,11
True,2015-12-25T06:55:54Z,1004,US,0
True,2015-12-25T06:55:34Z,3220,US,15
True,2015-12-25T06:55:21Z,3889,US,12
True,2015-12-25T06:55:13Z,10623,US,5
True,2015-12-25T06:55:01Z,43,US,0
True,2015-12-25T06:54:54Z,1792,US,2
True,2015-12-25T06:54:45Z,3518,US,9
True,2015-12-25T06:54:24Z,4089,US,6
True,2015-12-25T06:53:10Z,4494,US,3
True,2015-12-25T06:52:30Z,5850,AU,4
True,2015-12-25T06:52:26Z,9963,AU,3
True,2015-12-25T06:52:10Z,1811,US,1
True,2015-12-25T06:51:43Z,2470,US,0
True,2015-12-25T06:51:39Z,69880,US,2
True,2015-12-25T06:50:57Z,1646,US,0
True,2015-12-25T06:50:38Z,7473,AU,1
True,2015-12-25T06:50:27Z,1238,US,5
True,2015-12-25T06:50:25Z,4909,US,5
True,2015-12-25T06:49:40Z,892,US,1
True,2015-12-25T06:48:43Z,13384,US,0
True,2015-12-25T06:47:59Z,2045,US,1
True,2015-12-25T06:47:28Z,4018,US,3
True,2015-12-25T06:47:01Z,5552,US,5
True,2015-12-25T06:46:48Z,843,US,12
True,2015-12-25T06:45:51Z,3396,US,0
True,2015-12-25T06:44:37Z,1391,US,4
True,2015-12-25T06:43:07Z,3157,US,0
True,2015-12-25T06:41:59Z,5099,US,2
True,2015-12-25T06:40:54Z,1889,US,0
True,2015-12-25T06:40:48Z,3168,US,3
True,2015-12-25T06:40:09Z,64269,US,3
True,2015-12-25T06:39:29Z,1307,US,6
True,2015-12-25T06:36:58Z,3170,US,5
True,2015-12-25T06:36:25Z,1014,US,4
True,2015-12-25T06:34:20Z,500,US,2
True,2015-12-25T06:32:41Z,2595,US,0
True,2015-12-25T06:32:25Z,1221,GB,1
True,2015-12-25T06:32:17Z,2874,US,5
True,2015-12-25T06:31:07Z,533,US,7
True,2015-12-25T06:30:52Z,3220,US,11
True,2015-12-25T06:29:28Z,224,US,18
True,2015-12-25T06:29:09Z,1619,US,3
True,2015-12-25T06:27:48Z,1677,US,0
True,2015-12-25T06:27:24Z,771,US,4
True,2015-12-25T06:27:13Z,1744,US,5
True,2015-12-25T06:27:04Z,1093,US,3
True,2015-12-25T06:27:00Z,979,US,3
True,2015-12-25T06:26:43Z,1692,US,2
True,2015-12-25T06:25:45Z,7241,US,0
True,2015-12-25T06:23:53Z,121,US,13
True,2015-12-25T06:23:32Z,12877,US,3
True,2015-12-25T06:23:12Z,3634,US,1
True,2015-12-25T06:23:01Z,17623,US,0
True,2015-12-25T06:21:24Z,434,US,1
True,2015-12-25T06:21:14Z,2299,US,4
True,2015-12-25T06:20:42Z,4170,US,5
True,2015-12-25T06:18:52Z,3398,US,50
True,2015-12-25T06:18:26Z,5665,US,1
True,2015-12-25T06:18:13Z,4001,US,47
True,2015-12-25T06:18:09Z,3277,US,45
True,2015-12-25T06:17:48Z,912,US,0
True,2015-12-25T06:17:22Z,4086,US,41
True,2015-12-25T06:17:05Z,3495,US,38
True,2015-12-25T06:16:37Z,3644,US,35
True,2015-12-25T06:16:07Z,4461,US,32
True,2015-12-25T06:15:55Z,781,US,1
True,2015-12-25T06:15:53Z,4095,US,29
True,2015-12-25T06:15:20Z,889,US,0
True,2015-12-25T06:14:23Z,3680,US,2
True,2015-12-25T06:14:10Z,2269,US,0
True,2015-12-25T06:13:31Z,3604,US,14
True,2015-12-25T06:13:12Z,5187,US,2
True,2015-12-25T06:13:09Z,3929,US,11
True,2015-12-25T06:12:35Z,4059,US,8
True,2015-12-25T06:12:18Z,577,US,0
True,2015-12-25T06:12:03Z,3837,US,5
True,2015-12-25T06:11:39Z,3260,US,2
True,2015-12-25T06:10:23Z,29597,US,0
True,2015-12-25T06:10:17Z,1312,US,0
True,2015-12-25T06:10:04Z,450,US,4
True,2015-12-25T06:09:48Z,8383,US,11
True,2015-12-25T06:08:58Z,4189,US,2
True,2015-12-25T06:08:49Z,639,US,0
True,2015-12-25T06:08:43Z,-280,US,5
True,2015-12-25T06:08:27Z,1262,US,4
True,2015-12-25T06:07:53Z,4115,US,5
True,2015-12-25T06:07:35Z,811,US,0
True,2015-12-25T06:06:29Z,838,US,6
True,2015-12-25T06:05:53Z,1420,US,1
True,2015-12-25T06:05:46Z,4947,US,2
True,2015-12-25T06:05:15Z,2586,US,18
True,2015-12-25T06:04:57Z,2142,US,0
True,2015-12-25T06:04:05Z,724,US,0
True,2015-12-25T06:03:45Z,2325,US,0
True,2015-12-25T06:02:44Z,3756,US,44
True,2015-12-25T06:01:46Z,4447,US,6
True,2015-12-25T06:01:42Z,1899,US,4
True,2015-12-25T06:01:25Z,3985,US,38
True,2015-12-25T06:01:15Z,388,US,3
True,2015-12-25T06:00:37Z,1884,US,1
True,2015-12-25T06:00:35Z,4401,US,32
True,2015-12-25T06:00:01Z,511,US,4
True,2015-12-25T05:59:34Z,3824,US,26
True,2015-12-25T05:59:32Z,3947,US,25
True,2015-12-25T05:58:50Z,6193,US,2
True,2015-12-25T05:58:48Z,3945,US,20
True,2015-12-25T05:58:31Z,4249,US,17
True,2015-12-25T05:57:58Z,3889,US,14
True,2015-12-25T05:57:41Z,1954,US,0
True,2015-12-25T05:57:30Z,3717,US,11
True,2015-12-25T05:57:20Z,15990,US,0
True,2015-12-25T05:57:19Z,1899,US,6
True,2015-12-25T05:57:07Z,506,US,16
True,2015-12-25T05:57:07Z,3817,US,8
True,2015-12-25T05:56:46Z,2863,US,2
True,2015-12-25T05:56:27Z,4361,US,5
True,2015-12-25T05:56:17Z,3647,US,2
True,2015-12-25T05:54:47Z,1375,US,3
True,2015-12-25T05:53:35Z,4373,US,36
True,2015-12-25T05:52:36Z,3628,US,30
True,2015-12-25T05:52:23Z,1450,US,18
True,2015-12-25T05:52:20Z,1209,US,0
True,2015-12-25T05:52:19Z,4022,US,27
True,2015-12-25T05:52:04Z,2433,US,0
True,2015-12-25T05:51:34Z,3380,US,24
True,2015-12-25T05:50:40Z,461,US,3
True,2015-12-25T05:50:36Z,3639,US,21
True,2015-12-25T05:50:06Z,1709,US,3
True,2015-12-25T05:49:36Z,807,US,9
True,2015-12-25T05:49:35Z,4017,US,18
True,2015-12-25T05:49:13Z,6104,US,1
True,2015-12-25T05:48:41Z,4006,US,14
True,2015-12-25T05:48:38Z,3449,US,5
True,2015-12-25T05:48:28Z,755,US,4
True,2015-12-25T05:47:50Z,3501,US,11
True,2015-12-25T05:47:03Z,4003,US,8
True,2015-12-25T05:46:22Z,5791,US,5
True,2015-12-25T05:46:16Z,3764,US,2
True,2015-12-25T05:46:05Z,2000,US,0
True,2015-12-25T05:45:14Z,909,US,3
True,2015-12-25T05:43:45Z,991,US,6
True,2015-12-25T05:43:43Z,3949,US,0
True,2015-12-25T05:43:22Z,1467,US,4
True,2015-12-25T05:41:56Z,13807,US,0
True,2015-12-25T05:39:59Z,3922,US,29
True,2015-12-25T05:39:40Z,6099,US,5
True,2015-12-25T05:39:34Z,1390,US,11
True,2015-12-25T05:39:11Z,4442,US,23
True,2015-12-25T05:38:38Z,3849,US,20
True,2015-12-25T05:38:22Z,4733,US,0
True,2015-12-25T05:38:21Z,11256,US,8
True,2015-12-25T05:38:07Z,3112,US,5
True,2015-12-25T05:37:52Z,3113,US,14
True,2015-12-25T05:37:08Z,252,US,0
True,2015-12-25T05:37:02Z,4037,US,8
True,2015-12-25T05:36:50Z,1177,US,10
True,2015-12-25T05:36:27Z,3641,US,5
True,2015-12-25T05:36:17Z,3668,US,2
True,2015-12-25T05:35:50Z,8139,US,0
True,2015-12-25T05:35:08Z,660,US,4
True,2015-12-25T05:34:46Z,25516,US,0
True,2015-12-25T05:34:26Z,1316,US,3
True,2015-12-25T05:33:10Z,3984,US,11
True,2015-12-25T05:32:22Z,3564,US,5
True,2015-12-25T05:32:05Z,3751,US,2
True,2015-12-25T05:31:32Z,817,US,12
True,2015-12-25T05:31:07Z,608,US,0
True,2015-12-25T05:30:55Z,798,US,5
True,2015-12-25T05:30:42Z,2554,US,3
True,2015-12-25T05:29:58Z,8815,US,6
True,2015-12-25T05:28:46Z,2262,US,1
True,2015-12-25T05:28:13Z,1175,US,6
True,2015-12-25T05:27:54Z,7238,US,5
True,2015-12-25T05:27:27Z,535,US,4
True,2015-12-25T05:26:15Z,6375,US,2
True,2015-12-25T05:26:04Z,2034,US,5
True,2015-12-25T05:25:14Z,7984,US,0
True,2015-12-25T05:25:12Z,5118,US,9
True,2015-12-25T05:25:04Z,325,US,5
True,2015-12-25T05:24:39Z,2339,US,0
True,2015-12-25T05:22:35Z,241189,US,0
True,2015-12-25T05:22:28Z,2783,US,8
True,2015-12-25T05:21:32Z,2485,US,3
True,2015-12-25T05:20:43Z,2546,US,7
True,2015-12-25T05:17:48Z,770,US,3
